angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,label
169.64859,172.32358,64.69303,63.973892,155.93742,172.87392,159.97908,166.11887,0.94971764,0.89448684,0.6878293,0.6557521,0.12082675,0.22864889,0.7200112,1.0500362,0.7141551,1.0656459,0.4370143,0.31693247,incorrect
172.36852,170.01031,65.08721,63.866768,157.31972,169.95111,160.78848,163.89575,0.9382276,0.88779175,0.6793611,0.66127485,0.11773342,0.19979015,0.7151314,1.0405061,0.72215706,1.0475471,0.42522502,0.30822673,incorrect
166.49612,166.78142,62.63137,55.94307,154.00969,166.20724,152.60022,155.70969,0.9400317,0.91729707,0.7878789,0.77419066,0.13240881,0.22567399,0.78930926,1.0369545,0.7902576,1.0413345,0.4824496,0.35520932,incorrect
167.46458,166.7577,62.61391,56.231163,154.20865,166.17699,152.14435,156.17694,0.93497044,0.89986694,0.7866521,0.76045823,0.12418732,0.21246196,0.7642282,1.0338539,0.76583683,1.0373408,0.47180694,0.3507905,incorrect
167.60982,167.5608,62.920635,57.2159,154.8859,164.89922,152.65143,155.33223,0.9453261,0.92824465,0.776029,0.790962,0.15485053,0.21685883,0.8010468,1.0419812,0.7997949,1.0474107,0.503728,0.35439447,incorrect
167.74509,166.7018,63.488163,56.534866,154.3871,164.9982,152.45491,155.46338,0.94849503,0.9160238,0.791411,0.75395894,0.15148282,0.2219948,0.7862285,1.0359961,0.7733746,1.0529002,0.49095145,0.34447336,incorrect
165.8023,166.29823,62.40055,55.61678,153.99454,168.22092,152.53378,157.6193,0.93847984,0.9281154,0.7945338,0.7716346,0.13667196,0.24086316,0.7887593,1.0269977,0.79340255,1.0354252,0.4805552,0.35213214,incorrect
171.03477,170.18033,70.01774,66.91038,157.90668,168.12627,167.48746,167.16685,1.0882038,0.8916672,0.8080792,0.6749946,0.11479144,0.23097964,0.7490452,1.1569169,0.7430053,1.190952,0.33382022,0.23529753,incorrect
171.89182,171.44846,70.801704,68.27888,159.16365,166.6798,169.2287,165.94035,1.0793674,0.900082,0.802193,0.69408447,0.11923371,0.22335865,0.75479203,1.1704612,0.7427237,1.2095802,0.33574468,0.23437257,incorrect
170.38904,168.27861,69.64485,65.517456,157.9732,168.74422,167.95996,166.73277,1.0782655,0.88745296,0.7972903,0.68560296,0.10767504,0.23998849,0.73693424,1.1567028,0.7284529,1.170591,0.33057275,0.2337027,incorrect
171.54462,170.62128,70.12594,67.73276,156.03378,168.07222,165.1964,167.28194,1.0972936,0.8689151,0.8009205,0.6632363,0.11813633,0.23762292,0.7387126,1.1514509,0.72917587,1.1921406,0.31367135,0.2239275,incorrect
171.52553,170.93074,70.22106,67.228806,159.2007,168.74356,168.94328,167.9878,1.0814472,0.9121261,0.8228499,0.66877794,0.11103362,0.22102064,0.7607633,1.1697254,0.7553522,1.1953336,0.3421308,0.23979309,incorrect
164.58282,167.83322,62.399292,54.619415,148.3169,164.5233,146.22014,149.19626,0.9140719,0.9222989,0.7192548,0.8728918,0.065454856,0.18604591,0.8243947,1.0203189,0.76254404,1.0138587,0.5134347,0.44833934,incorrect
162.6109,168.93794,62.234043,55.52386,147.24907,164.75153,145.20494,148.88672,0.92012763,0.91336554,0.72354805,0.8655044,0.059747793,0.19385995,0.8348961,1.009945,0.768326,1.0222307,0.50213253,0.44443887,incorrect
165.54729,169.26079,62.788914,55.16504,147.31044,164.64601,144.334,149.04788,0.8966535,0.9171294,0.7112685,0.8672451,0.049620897,0.1820226,0.8129161,1.0038819,0.7346414,1.0244421,0.5014941,0.45260537,incorrect
164.81319,166.02168,63.25558,53.61965,148.23128,163.46898,146.39359,148.65567,0.9173493,0.92274165,0.7258855,0.874979,0.080777496,0.19567835,0.8369498,1.0209969,0.76153404,1.013944,0.5287605,0.4482882,incorrect
164.72073,166.76906,62.35364,53.059437,148.15068,166.0997,145.46597,151.38118,0.9022826,0.924241,0.73169327,0.849277,0.07103838,0.19329597,0.8247659,1.0018463,0.74968135,1.0150454,0.5221876,0.45125234,incorrect
161.59677,167.0002,63.255245,56.920708,153.06757,162.79117,159.61087,162.4874,0.9000401,0.8575919,0.70904666,0.744025,0.14103211,0.24057414,0.79761267,0.9651965,0.8500143,0.9579081,0.49302992,0.35623902,incorrect
162.94037,165.78557,64.44748,56.05003,152.52701,162.40402,159.77003,161.02914,0.8772356,0.8733229,0.7299246,0.74941874,0.14307588,0.23987171,0.80046034,0.9705063,0.8434872,0.9764931,0.4922945,0.3495423,incorrect
160.84157,167.83806,63.25355,56.24572,152.25806,164.02988,158.53444,163.6217,0.8938842,0.8616249,0.7193187,0.7375347,0.14335343,0.2534978,0.7935588,0.9648169,0.8373319,0.9549025,0.4882063,0.34684265,incorrect
161.70181,166.74251,62.889633,56.14723,154.30437,163.53235,159.82689,161.58401,0.9057614,0.84278303,0.7079541,0.7566456,0.13136297,0.2354392,0.8001689,0.9621289,0.85685414,0.96251935,0.4770882,0.34923157,incorrect
162.70653,167.53806,63.540524,56.721043,153.61494,163.98155,158.66165,162.2884,0.9045342,0.8517272,0.71387565,0.7344293,0.15249479,0.25210452,0.8058542,0.9711657,0.8586341,0.94007456,0.50953215,0.36023006,incorrect
159.81685,173.27144,61.409126,56.655113,152.21237,168.99028,150.82918,155.22983,0.86513007,0.86155635,0.66828835,0.63202655,0.1321011,0.21639973,0.9103049,1.0244253,0.9081543,1.026238,0.45293078,0.321881,incorrect
160.20444,175.75839,61.857483,57.2845,151.23372,168.5116,150.15834,154.15436,0.8540399,0.8522205,0.67622447,0.6252853,0.1431475,0.21777691,0.8999305,1.022586,0.9050356,1.0088733,0.46249193,0.3233898,incorrect
159.68752,171.50742,61.785942,55.841278,151.91199,168.01134,151.10034,154.40034,0.8666208,0.86573476,0.6543869,0.62445796,0.15499935,0.23032741,0.9065732,1.0252057,0.8883695,1.0313535,0.4593082,0.304566,incorrect
160.47736,175.8108,62.68847,58.09693,151.63786,168.285,150.39873,154.68166,0.8675564,0.8756518,0.6786446,0.63360643,0.13413927,0.21324997,0.9365184,1.0242765,0.91758996,1.0375401,0.46752805,0.33594218,incorrect
158.14792,174.67998,60.07805,57.19974,153.13625,170.3819,151.94646,155.24751,0.8638185,0.8861679,0.6732973,0.62773055,0.118046224,0.2207783,0.9161562,1.0412663,0.92932653,1.0401216,0.45444673,0.3373375,incorrect
156.29396,168.34508,59.893017,53.668633,157.44437,173.19682,157.79134,162.54448,0.8307249,0.9017192,0.6657015,0.72861856,0.103835285,0.22393025,0.88142234,1.0597593,0.8793916,1.0466952,0.44733784,0.3458872,incorrect
156.44057,168.66673,59.97172,53.10314,156.49512,174.55266,156.47543,163.8144,0.82840115,0.8988038,0.65852946,0.73645353,0.0940471,0.23324856,0.88092023,1.0425631,0.87766033,1.0398108,0.45047885,0.35916108,incorrect
155.41466,167.41737,59.266907,53.42626,157.72841,172.8796,158.15576,162.69595,0.82396615,0.90598905,0.6692884,0.7132929,0.09666151,0.21541494,0.8843478,1.0537797,0.86678654,1.032897,0.43961313,0.3443806,incorrect
155.02849,167.80133,58.749664,53.728134,157.61873,173.14201,157.61336,162.0088,0.832692,0.88637805,0.6551889,0.7146555,0.09993996,0.22740836,0.8621575,1.0550693,0.86066467,1.0382836,0.4363845,0.3422249,incorrect
156.38263,167.5116,58.993176,53.944664,159.96835,172.46132,159.84254,163.34369,0.84106433,0.90062183,0.65988296,0.73023015,0.10971437,0.20629697,0.8877112,1.0717052,0.8808604,1.0425099,0.46057168,0.35498837,incorrect
153.38728,166.30112,61.936157,53.2925,151.23775,168.26306,154.89732,159.36473,0.85305655,0.9257181,0.65480983,0.7674921,0.11605246,0.22620231,0.97695273,1.1111823,0.9700986,1.1112934,0.47878334,0.3644774,incorrect
151.70628,165.96523,61.821938,53.898857,150.6313,167.79839,155.2448,158.87476,0.8606389,0.9246615,0.65601873,0.7642531,0.09966079,0.22070813,0.9588306,1.1300372,0.990413,1.1020843,0.4728583,0.37609023,incorrect
154.02713,164.4662,62.32545,52.71687,151.26598,167.17207,154.89836,157.61133,0.85000825,0.9170348,0.6487982,0.7624547,0.12437856,0.22951539,0.9703032,1.1046014,0.9571179,1.1110045,0.49503747,0.3715505,incorrect
154.97829,163.64429,62.61085,51.846233,152.76573,168.41316,156.1705,159.86746,0.8544699,0.94648814,0.6593064,0.7814074,0.1352174,0.22316667,0.9899466,1.1257088,0.98217,1.1162575,0.47651616,0.34327185,incorrect
154.2326,165.37329,62.784927,53.36424,150.50752,167.6238,155.23975,158.10002,0.8657888,0.93575895,0.6555195,0.78289574,0.116044946,0.23976606,0.98413444,1.1274587,0.970019,1.1245937,0.49654126,0.3811505,incorrect
152.68005,158.2523,63.24575,55.008804,152.1691,165.3696,158.30489,162.4798,0.78745204,0.8358569,0.5624978,0.601309,0.18726513,0.24926107,0.88918793,0.91067857,0.9643987,0.92715794,0.53401494,0.35729462,incorrect
153.24171,158.67479,63.218792,55.507587,153.24663,164.98883,158.77426,161.16182,0.79514086,0.833403,0.57280314,0.59889805,0.19381817,0.23772351,0.8836695,0.914875,0.98023254,0.92234236,0.5406159,0.36565027,incorrect
151.95134,158.35008,63.11938,54.80817,152.38036,164.91426,158.30591,161.4573,0.7884173,0.81390065,0.5689577,0.58111215,0.18521152,0.24327144,0.9018456,0.89151114,0.9574266,0.9136351,0.5175991,0.34526336,incorrect
150.95769,160.76382,62.214996,55.44737,152.16463,165.54814,157.76195,162.34761,0.7987653,0.8157278,0.54246867,0.59690356,0.1785479,0.25236702,0.88677764,0.8931672,0.961573,0.9365762,0.5225796,0.35268292,incorrect
150.58667,160.60046,63.27193,55.5678,151.64146,165.48323,158.73026,161.24966,0.78381747,0.8296427,0.56295335,0.59391934,0.1864485,0.25893188,0.89374816,0.90904,0.95315033,0.94613415,0.52206796,0.34974125,incorrect
151.88358,161.37958,63.08407,52.887928,154.53984,167.84007,160.38057,164.08804,0.80499315,0.80988896,0.65525615,0.6659888,0.16584624,0.24260385,0.8741176,0.89135224,0.9324873,0.9038304,0.5219446,0.36071274,incorrect
153.6454,159.52904,63.821953,52.39019,154.24411,166.8416,159.60632,163.301,0.7996584,0.81878793,0.65332335,0.67665887,0.17189097,0.23731874,0.8733739,0.8957509,0.9233578,0.91193473,0.52611315,0.35959858,incorrect
153.52347,161.36143,64.8837,52.74029,152.01993,168.40427,158.9657,164.95732,0.8070092,0.7964615,0.66441673,0.6707234,0.15548114,0.26197365,0.88743645,0.904057,0.94176877,0.9086086,0.5201911,0.36753705,incorrect
151.83957,163.15483,62.875015,52.97025,154.9469,169.45003,160.54285,164.62646,0.7933015,0.82304215,0.6657444,0.6498158,0.14864884,0.24781293,0.86551255,0.9002174,0.9405137,0.8945185,0.51182824,0.3681971,incorrect
153.19775,160.24217,64.2596,53.797432,154.244,166.8561,160.34334,164.73534,0.81938773,0.8149589,0.6592184,0.6758969,0.16527826,0.2463947,0.88206387,0.8977124,0.94135433,0.92350733,0.54421985,0.38079998,incorrect
148.9732,160.30351,58.951126,50.68716,159.40268,173.58821,164.38106,169.92393,0.8131264,0.82453185,0.66928846,0.6808864,0.11545756,0.23347402,0.89921033,0.9380779,0.94625676,0.9122343,0.5101305,0.3947034,incorrect
148.18648,160.6976,59.074932,52.07855,158.1157,173.05914,164.14003,170.92796,0.8127355,0.83465546,0.64491,0.70595974,0.11251069,0.23864937,0.8947493,0.955569,0.97011507,0.8980722,0.4886499,0.37690946,incorrect
149.77933,157.46497,59.718056,49.79876,158.52167,172.69684,163.50125,170.86298,0.816703,0.81761456,0.6670582,0.70597726,0.1307184,0.2271881,0.91913456,0.9547578,0.96841586,0.9205575,0.51980364,0.38919848,incorrect
148.80095,163.05017,59.1469,51.729954,158.15596,173.91649,163.21135,169.39822,0.80544734,0.81691146,0.6658694,0.6922607,0.113871686,0.23795615,0.89807326,0.93378556,0.9442574,0.91520625,0.51353663,0.40051946,incorrect
149.68251,159.89357,59.09135,50.193676,160.06693,174.05429,163.88895,170.72728,0.8023708,0.8442432,0.6730792,0.69328797,0.11853297,0.23618595,0.90396196,0.9568902,0.95898235,0.92122144,0.52171874,0.403294,incorrect
146.91045,159.09413,58.697063,50.623413,158.82445,173.58157,162.26276,168.44191,0.8065984,0.80949825,0.6500705,0.6813883,0.10342202,0.22788528,0.8896152,0.9513642,0.93749136,0.91753775,0.52487296,0.42258158,incorrect
146.15494,157.55516,59.682995,50.26279,156.44034,173.86775,160.65707,168.30806,0.8013607,0.81895214,0.6409605,0.6940632,0.10014839,0.24885033,0.90428424,0.93515116,0.9424794,0.91137266,0.5191298,0.4193902,incorrect
149.24905,160.40135,59.34344,50.24612,159.30554,174.68753,161.97676,169.39478,0.8149337,0.816681,0.66060245,0.68501264,0.11089789,0.2339725,0.903445,0.9441425,0.9552001,0.91671014,0.5308297,0.42195246,incorrect
146.14105,157.61432,57.386482,50.287514,160.7483,173.82405,164.4478,169.95128,0.79826605,0.80944234,0.6419736,0.6650108,0.11382326,0.22346656,0.8660286,0.9432152,0.9131926,0.9291307,0.5103304,0.39651,incorrect
146.66953,158.28745,59.96127,50.7096,157.80028,173.01909,162.40005,167.62341,0.78456986,0.81166255,0.64783293,0.6751567,0.10561741,0.23436852,0.88471144,0.9523255,0.92984825,0.9087133,0.52433026,0.42273068,incorrect
144.52402,164.79688,56.87146,48.83499,146.85641,172.37746,149.93364,158.30685,0.79075056,0.77725416,0.54098785,0.84406847,0.052526925,0.1709366,1.048738,1.1803192,0.9703857,1.1890309,0.4735964,0.45560592,incorrect
144.23659,162.2074,56.31364,47.18432,147.23933,172.46431,149.93039,158.53796,0.7874783,0.77291465,0.5279143,0.8600845,0.046530426,0.17450297,1.0552337,1.1614736,0.95552385,1.1904014,0.47378728,0.45327547,incorrect
146.92749,164.9467,57.06642,49.537403,147.99667,171.00455,149.1578,157.3178,0.7947133,0.76090586,0.5311605,0.8368733,0.058915433,0.15161611,1.0436062,1.1865768,0.9747821,1.1680698,0.4848186,0.45107988,incorrect
145.14977,164.52165,58.057747,48.11525,146.44684,173.71811,150.34645,158.98787,0.7921785,0.7740097,0.54183894,0.83971864,0.046852715,0.18934654,1.0578225,1.175781,0.9621931,1.2047771,0.46942088,0.46297565,incorrect
144.83374,163.87415,56.624252,48.152023,146.74048,172.2058,149.66286,158.35513,0.7885118,0.77182037,0.53850776,0.8330888,0.054550078,0.16936998,1.03301,1.1812476,0.9841842,1.169207,0.46535546,0.44064105,incorrect
171.34311,174.74193,79.0089,70.07272,153.67447,164.70247,175.31628,174.68336,1.1030988,1.064126,0.89521366,0.92804193,0.1286521,0.2516639,0.86042833,1.3296235,0.83940786,1.3305826,0.34297317,0.2670192,incorrect
171.32664,175.55084,78.95731,69.781586,153.89041,166.28539,175.2484,173.27791,1.1147733,1.0649176,0.8986731,0.9154786,0.13729462,0.25872973,0.86174595,1.3199632,0.8438449,1.3219492,0.35546258,0.26607358,incorrect
169.77533,174.52026,78.12223,69.52161,154.06847,164.19406,174.05629,175.98618,1.089502,1.0641137,0.8808127,0.932689,0.122068636,0.25798613,0.84920216,1.3297356,0.81772333,1.3341924,0.3231443,0.2610334,incorrect
172.4971,176.72386,80.547066,71.43533,153.17876,165.29094,174.8618,173.71225,1.1051571,1.0594171,0.8876405,0.94650674,0.12600711,0.25846684,0.8622776,1.3347362,0.84483504,1.3334435,0.3519591,0.28146917,incorrect
171.59647,175.61415,79.29797,71.63008,153.2044,163.48274,176.11227,174.59947,1.1182923,1.0757252,0.88370144,0.94838864,0.13394593,0.24410157,0.86152595,1.3507314,0.85729533,1.3405162,0.34384197,0.2720511,incorrect
174.14127,174.20992,84.79016,70.500946,135.05095,150.08162,157.75853,157.03687,1.0885196,0.9245756,0.751671,0.88978946,0.12331388,0.18301246,0.9226092,0.9715846,0.9062623,1.0203308,0.35123524,0.2571868,incorrect
174.90433,176.11989,85.14502,70.74218,134.97287,151.4674,157.26926,156.64601,1.0756208,0.9396953,0.7593408,0.8864306,0.118478745,0.18797985,0.92447,0.97192776,0.9175364,1.0250155,0.35297072,0.27644706,incorrect
175.79424,172.36652,85.42234,68.95448,135.36333,150.16624,157.65294,157.4592,1.089074,0.9251785,0.75133264,0.88329726,0.14032395,0.17824344,0.9197567,0.96650004,0.90607303,1.0303559,0.3551439,0.24747811,incorrect
174.81107,173.49916,85.436874,70.281075,134.28568,149.58192,156.41489,158.21107,1.079009,0.93463445,0.7473475,0.9024067,0.13867044,0.18082203,0.92578524,0.9696828,0.91578364,1.0238776,0.36920595,0.25916332,incorrect
174.08035,176.30699,84.78221,71.95541,135.14249,150.60641,157.54962,157.88104,1.0977181,0.94761705,0.75893366,0.9037321,0.12188706,0.17785019,0.9408851,0.9784835,0.928548,1.0257108,0.36497375,0.2715874,incorrect
144.54045,156.63188,53.87967,47.83536,165.3738,177.40549,161.12984,166.85837,0.7832605,0.78269565,0.67167497,0.60679346,0.12884094,0.23275253,0.8508792,0.88185835,0.9216726,0.8452471,0.49770808,0.36887988,incorrect
142.19344,156.57875,53.5912,48.01008,164.57289,176.54338,161.82845,167.83266,0.7737956,0.7891607,0.6665217,0.6176856,0.14096192,0.22999199,0.85229355,0.8876607,0.93455154,0.843495,0.50231135,0.36139974,incorrect
146.3182,154.67676,53.9563,46.20741,165.49907,178.74226,160.13303,166.19833,0.78328055,0.7717323,0.6905581,0.59856385,0.12352444,0.23690888,0.8399764,0.88208306,0.9063601,0.8305488,0.49577206,0.372987,incorrect
143.09183,155.04926,53.90931,46.878345,164.8031,177.29759,160.99223,166.36708,0.78094625,0.7757187,0.68579715,0.5937469,0.12730816,0.23369597,0.8297043,0.8843736,0.91047037,0.85058296,0.49106756,0.3654994,incorrect
145.53694,157.42291,54.302696,48.05083,166.08167,177.22609,160.91014,165.16272,0.7663478,0.77689046,0.6764491,0.6043973,0.13086808,0.22593023,0.8426639,0.8641392,0.9250709,0.8454776,0.49727824,0.36759117,incorrect
137.44104,159.95052,48.764927,45.753063,151.08688,171.1397,138.31822,146.54434,0.7071361,0.68261606,0.5166198,0.7091703,0.06425224,0.17896236,0.8642179,0.94345886,0.80728036,0.9750329,0.46524477,0.40136996,incorrect
137.00868,160.86188,47.856606,46.073303,150.67755,171.50533,136.87161,146.02646,0.71912235,0.67702377,0.51566124,0.7093784,0.059896674,0.18094794,0.85545284,0.95236295,0.80744964,0.9657082,0.46249107,0.40482274,incorrect
137.58078,160.61801,48.32225,45.597736,152.16489,172.18001,139.44565,147.74925,0.71849084,0.6812539,0.5235306,0.7222015,0.065142,0.18572287,0.8737305,0.93728757,0.80106807,0.99296075,0.48057267,0.41668528,incorrect
137.81993,160.50043,50.01402,46.57621,149.75871,171.00081,136.54565,146.29642,0.69646937,0.6931155,0.5132135,0.7158532,0.07588951,0.18683167,0.88625264,0.9437251,0.8232521,0.96867007,0.48738125,0.41149235,incorrect
138.25375,159.15405,49.199078,46.11095,151.64409,170.76555,139.02332,146.15823,0.7301034,0.68577415,0.5133489,0.72063786,0.06407688,0.17301308,0.87953526,0.9576375,0.8413841,0.98192775,0.4773914,0.41489273,incorrect
136.54358,143.2593,49.22836,46.60333,160.91399,169.87349,150.96965,153.08987,0.75354785,0.6817623,0.47871205,0.46427736,0.18552619,0.2416395,0.8398135,0.7908638,0.860626,0.84832686,0.5063483,0.3210245,incorrect
135.6577,145.81462,49.277485,48.03166,160.27856,169.50261,150.5107,153.38997,0.76185364,0.68755966,0.49609575,0.4675348,0.17919856,0.23826975,0.85917366,0.798215,0.89145386,0.8552094,0.5187086,0.3404656,incorrect
135.69926,145.3924,49.122654,47.06541,160.43912,168.88554,150.73254,151.70926,0.7609736,0.6616569,0.4741014,0.46193117,0.18064336,0.23455252,0.83953434,0.8027973,0.8705909,0.85054225,0.49972084,0.31987542,incorrect
137.47809,142.55632,50.659252,46.82424,160.4899,168.92035,151.43723,151.83075,0.7489414,0.66398567,0.49293232,0.4511199,0.18058203,0.23495351,0.8415818,0.78307843,0.8491585,0.8441649,0.49366227,0.31544644,incorrect
136.62646,144.52237,49.256577,46.716183,160.25989,169.22067,150.1461,152.50314,0.7485174,0.68548083,0.4846412,0.4605903,0.18567963,0.23872866,0.84218824,0.8075343,0.8724743,0.8619611,0.51743656,0.33373323,incorrect
133.1534,140.41008,44.650303,43.411877,164.63693,170.26712,150.67715,150.74925,0.6872422,0.71597606,0.42851558,0.49487886,0.22980854,0.26360774,0.8410047,0.7539824,0.8439394,0.83862543,0.5714312,0.34506443,incorrect
134.69975,139.8285,45.935226,43.59551,163.14424,169.7548,150.10953,149.90996,0.68407196,0.70921654,0.4444454,0.49234217,0.22018684,0.26527146,0.8371129,0.76684535,0.85223377,0.84917015,0.55429995,0.3359601,incorrect
133.42244,138.89293,44.900494,43.705868,164.3642,170.48508,149.41243,151.4776,0.69001275,0.7164471,0.44565272,0.4844349,0.22012568,0.25688002,0.8529195,0.73995566,0.8570771,0.83480555,0.5855104,0.36789292,incorrect
133.6408,142.72232,44.571724,44.99091,164.88266,169.745,152.0018,148.74643,0.67953193,0.7143692,0.42574766,0.49785435,0.22010867,0.262264,0.84029496,0.7632444,0.84711766,0.8353186,0.5576915,0.3423746,incorrect
131.95543,140.36513,44.472427,43.78904,162.84132,170.80032,148.7182,151.81903,0.67475736,0.7191915,0.43967426,0.48176208,0.23634818,0.27500737,0.82579935,0.77587724,0.84291625,0.8536767,0.57305807,0.33731052,incorrect
128.0574,129.21515,46.55121,62.175674,160.75203,167.69467,146.35197,149.25684,0.70218885,0.6687183,0.42349517,0.40578526,0.25350973,0.2629876,0.79488313,0.8258974,0.81549644,0.8753122,0.55537724,0.31706685,incorrect
126.14194,128.18997,46.06984,61.428288,160.52351,168.87428,146.76212,149.49727,0.71393776,0.67579067,0.43132213,0.42174467,0.23187388,0.26609355,0.8051363,0.8400528,0.8297825,0.8739246,0.5467898,0.32847697,incorrect
128.6922,131.17226,46.453663,63.42483,160.84294,167.55121,145.60777,148.52118,0.7141977,0.66896796,0.4219795,0.41126418,0.25183335,0.26270348,0.8057085,0.836707,0.8227081,0.87220824,0.5635467,0.32394713,incorrect
127.77058,127.38943,47.024654,61.039402,160.43018,168.18494,147.6811,149.482,0.6977834,0.67861015,0.4294523,0.4071607,0.23896438,0.26319012,0.80091316,0.8381998,0.82770544,0.8632714,0.54101163,0.3126967,incorrect
128.43689,128.53159,46.061394,62.79579,160.47403,167.33626,146.26367,147.93265,0.69906914,0.67976,0.42579505,0.42064488,0.24485852,0.26573566,0.78852826,0.8334308,0.82873803,0.88348943,0.5499001,0.3269774,incorrect
123.62952,143.2035,50.674686,61.045776,162.93211,176.27904,152.11304,159.40424,0.7313657,0.5161401,0.44787595,0.32886755,0.1830189,0.22650728,0.7556559,0.8642465,0.77908504,0.89401037,0.5002363,0.32013243,incorrect
124.822655,141.38666,51.079403,58.99182,163.02278,175.34166,151.96095,158.8121,0.7390976,0.5027672,0.4439321,0.33828375,0.18619558,0.21829973,0.7287896,0.8683419,0.75714207,0.8882518,0.48655775,0.30369347,incorrect
121.08343,143.38191,50.53054,59.615555,162.81665,177.89996,151.82335,161.13318,0.7391431,0.5033512,0.4516477,0.33445558,0.1894222,0.22867133,0.75385994,0.8686073,0.76549983,0.8782044,0.4955437,0.30794516,incorrect
123.52779,139.89684,51.136726,58.937214,162.72523,176.36685,152.04759,158.88264,0.72400755,0.49463105,0.43935335,0.33280313,0.18795191,0.22505502,0.7418211,0.8765166,0.7801799,0.8881774,0.49488994,0.31068018,incorrect
124.24404,144.0621,50.019196,59.91384,163.63603,177.04413,151.39107,159.86055,0.7237768,0.5228988,0.45083416,0.32806966,0.18446027,0.22552899,0.74301046,0.8658938,0.7498682,0.89112157,0.5006116,0.31969148,incorrect
112.41582,78.89532,62.039383,53.545834,156.24188,170.06807,144.88387,149.65482,0.85774404,0.33950034,0.49912596,0.16577217,0.11915665,0.18425877,0.7916868,0.78960514,0.7727768,0.84373957,0.48039386,0.3650144,incorrect
113.8739,79.081436,61.35069,51.487064,156.50716,170.77448,144.07329,149.30334,0.8444915,0.34276852,0.51053625,0.186173,0.116421506,0.18146423,0.7702874,0.7975624,0.76993155,0.8365992,0.46492413,0.349642,incorrect
110.339714,79.08368,60.92309,53.96947,156.96866,171.92857,146.51698,150.834,0.8718674,0.34945512,0.5132252,0.16114241,0.10749942,0.19038641,0.7994714,0.7821027,0.7860214,0.8283457,0.47394237,0.36849445,incorrect
112.61297,82.32543,62.697754,52.477745,155.66768,171.4177,143.8343,150.99811,0.8616821,0.348689,0.48972124,0.16731784,0.13175792,0.19806348,0.7970207,0.7726459,0.7599717,0.8426862,0.50115687,0.37508428,incorrect
109.65006,82.21884,61.12177,54.40522,157.47624,172.84428,146.16612,152.05971,0.8687423,0.34072897,0.5066023,0.15779532,0.10735772,0.19274528,0.77397597,0.7889276,0.7843789,0.85020614,0.49055344,0.38678983,incorrect
79.23607,114.168945,40.751198,61.64938,167.61755,169.44374,153.59036,153.27814,0.5031198,0.07421649,0.6333231,0.24284413,0.37193257,0.31957683,0.8405804,0.76649207,0.7931902,0.7699585,0.37795687,0.3819553,incorrect
69.08849,114.33905,39.182228,61.451763,168.64493,167.74841,154.75346,152.18405,0.5152557,0.08170959,0.6160036,0.26776162,0.38001034,0.31129897,0.84671193,0.7634644,0.790464,0.79008687,0.37033916,0.3866388,incorrect
81.68051,112.47613,41.905064,60.666023,169.63455,171.52692,156.1351,155.99765,0.5052523,0.060041588,0.6496497,0.26046813,0.37494808,0.32215834,0.8582166,0.77647936,0.81814045,0.76423407,0.39094153,0.40261975,incorrect
72.228294,118.98545,41.804146,62.230835,165.98665,171.13248,153.04953,155.37465,0.5103781,0.06808212,0.6405359,0.23793492,0.36089018,0.33552888,0.84753174,0.7804047,0.79312515,0.77417725,0.38039994,0.3954421,incorrect
90.240326,112.250656,41.26625,60.356426,166.66545,169.37315,154.54465,152.06873,0.48072052,0.065394975,0.6218068,0.23919412,0.3612263,0.33287647,0.83493495,0.7402088,0.7713838,0.7834608,0.3756212,0.36716455,incorrect
29.53211,41.589622,1.3513259,54.517284,174.6721,174.8645,160.02063,157.53049,0.45731702,0.1898288,0.711269,0.12935011,0.63696885,0.44954616,0.98707145,0.852022,1.0414101,1.0611821,0.41702044,0.37691015,incorrect
27.303486,39.664467,0.6632286,53.400295,175.51419,173.88441,159.4228,158.7715,0.45432776,0.19894135,0.70673066,0.1368819,0.6372235,0.45871353,0.9954953,0.83377653,1.030631,1.0681131,0.4011893,0.3899556,incorrect
25.482853,44.62946,1.6156785,55.025837,174.7791,174.08911,161.02011,158.27359,0.45623797,0.19740719,0.7234141,0.1454102,0.6184052,0.44307265,0.98553246,0.8611535,1.048752,1.0496488,0.40230134,0.36280608,incorrect
30.113005,43.04202,2.3493538,54.817913,173.39201,175.87706,161.14104,156.75668,0.46682045,0.19745173,0.706669,0.121949494,0.6347108,0.42648816,0.97136617,0.8351639,1.0188464,1.0557159,0.40533638,0.368496,incorrect
27.13812,39.844498,3.0397637,54.574924,176.22581,175.39166,157.65916,157.46835,0.46278185,0.19746119,0.71756065,0.12272052,0.64745384,0.4608317,1.0086453,0.8640771,1.0639688,1.0852475,0.43248066,0.37647215,incorrect
18.914473,151.07098,1.5119376,40.515656,176.5832,173.67693,161.07191,160.10388,0.18960533,0.19491868,0.48354805,0.1040181,0.41110244,0.32892606,0.8068889,0.69974846,0.76525235,0.7391794,0.16476642,0.5266351,incorrect
21.917372,154.19528,0.65581125,40.83578,177.56288,173.8586,159.4527,160.90875,0.18518259,0.18886037,0.4779081,0.09689649,0.41228712,0.33026177,0.79686904,0.6935921,0.7485327,0.7377898,0.16233239,0.528643,incorrect
